year,lencat,majgear,R_REV,trev,prev,pshannonrev,pHHIrev,Shannonrev,eShannonrev,HHIrev,fleet_count
2002,30 to < 50,OTH,690331.1014722884,686556352,.0010054981,.0069402219,.010110265,1.9936273,7.3421178,2024.4055,33
2002,Less than 30',Bottom Trawl,93645.75501322746,686556352,.00013639922,.0012139428,.00018604747,1.9936273,7.3421178,2024.4055,33
2002,30 to < 50,Scallop Dredge,5910230.741448402,686556352,.0086085154,.04093352,.74106538,1.9936273,7.3421178,2024.4055,33
2002,50 to < 75',Pot,3971035.438901603,686556352,.0057839905,.029802945,.33454546,1.9936273,7.3421178,2024.4055,33
2002,50 to < 75',OTH,1723436.259258419,686556352,.002510262,.015029863,.06301415,1.9936273,7.3421178,2024.4055,33
2002,50 to < 75',Scallop Dredge,56389410.89877743,686556352,.082133695,.20528553,67.459442,1.9936273,7.3421178,2024.4055,33
2002,50 to < 75',Purse Seine,1003669.410720587,686556352,.0014618894,.0095432512,.021371204,1.9936273,7.3421178,2024.4055,33
2002,30 to < 50,Longline,4328231.401599467,686556352,.0063042622,.031940728,.39743721,1.9936273,7.3421178,2024.4055,33
2002,Less than 30',Pot,494233.0190582871,686556352,.00071987248,.0052093114,.0051821638,1.9936273,7.3421178,2024.4055,33
2002,50 to < 75',Hand,80781.73691797256,686556352,.00011766221,.0010645716,.00013844395,1.9936273,7.3421178,2024.4055,33
2002,50 to < 75',Bottom Trawl,128832545.2032989,686556352,.18765035,.31397185,352.12656,1.9936273,7.3421178,2024.4055,33
2002,30 to < 50,Bottom Trawl,26451997.02780838,686556352,.038528517,.12546259,14.844466,1.9936273,7.3421178,2024.4055,33
2002,Less than 30',Scallop Dredge,8928.023239135742,686556352,.000013004064,.00014629896,1.6910569e-06,1.9936273,7.3421178,2024.4055,33
2002,Less than 30',Gillnet,377335.2943974286,686556352,.0005496057,.0041255103,.0030206642,1.9936273,7.3421178,2024.4055,33
2002,75 and above,Gillnet,339109.4642561376,686556352,.00049392809,.0037603341,.0024396495,1.9936273,7.3421178,2024.4055,33
2002,30 to < 50,Pot,27674471.50723179,686556352,.040309105,.12943971,16.24824,1.9936273,7.3421178,2024.4055,33
2002,Less than 30',Hand,1372615.907818019,686556352,.0019992765,.012425443,.039971065,1.9936273,7.3421178,2024.4055,33
2002,75 and above,Hand,49131.83786022663,686556352,.000071562717,.0006830616,.000051212224,1.9936273,7.3421178,2024.4055,33
2002,30 to < 50,Clam Dredge,15589.35455322266,686556352,.000022706592,.0002427983,5.1558932e-06,1.9936273,7.3421178,2024.4055,33
2002,75 and above,Scallop Dredge,248016925.9452647,686556352,.36124775,.36781931,1304.9994,1.9936273,7.3421178,2024.4055,33
2002,75 and above,OTH,1130905.786178045,686556352,.0016472148,.010556455,.027133165,1.9936273,7.3421178,2024.4055,33
2002,75 and above,Pot,8332986.146028817,686556352,.012137366,.053543586,1.4731567,1.9936273,7.3421178,2024.4055,33
2002,75 and above,Purse Seine,4638706.548827171,686556352,.0067564831,.033763856,.45650065,1.9936273,7.3421178,2024.4055,33
2002,75 and above,Longline,2448742.016687632,686556352,.0035667021,.020102339,.12721364,1.9936273,7.3421178,2024.4055,33
2003,Less than 30',OTH,28182.58186995983,710256576,.000039679438,.00040213831,.000015744579,1.9467343,7.0057716,2134.1362,35
2003,30 to < 50,Pot,24345691.38650524,710256576,.03427732,.1156267,11.749347,1.9467343,7.0057716,2134.1362,35
2003,50 to < 75',Clam Dredge,265599.7585048676,710256576,.00037394903,.002950978,.0013983788,1.9467343,7.0057716,2134.1362,35
2003,50 to < 75',OTH,770176.7702333331,710256576,.0010843641,.0074026952,.011758456,1.9467343,7.0057716,2134.1362,35
2003,30 to < 50,Purse Seine,501809.3734180927,710256576,.00070651848,.0051259054,.0049916836,1.9467343,7.0057716,2134.1362,35
2003,Less than 30',Longline,266371.0526697636,710256576,.00037503496,.00295846,.0014065122,1.9467343,7.0057716,2134.1362,35
2003,Less than 30',Hand,728037.149834305,710256576,.001025034,.0070553394,.010506947,1.9467343,7.0057716,2134.1362,35
2003,30 to < 50,Clam Dredge,215588.8022422791,710256576,.00030353651,.0024586483,.00092134409,1.9467343,7.0057716,2134.1362,35
2003,50 to < 75',Bottom Trawl,126408357.6636716,710256576,.17797562,.30720526,316.75323,1.9467343,7.0057716,2134.1362,35
2003,50 to < 75',Purse Seine,1129595.27791214,710256576,.0015904045,.010248196,.025293866,1.9467343,7.0057716,2134.1362,35
2003,30 to < 50,Hand,2417545.511362702,710256576,.0034037638,.019343158,.11585607,1.9467343,7.0057716,2134.1362,35
2003,30 to < 50,Bottom Trawl,25168089.73123503,710256576,.035435207,.11835534,12.55654,1.9467343,7.0057716,2134.1362,35
2003,75 and above,Bottom Trawl,98928287.49816015,710256576,.13928528,.27456346,194.00389,1.9467343,7.0057716,2134.1362,35
2003,75 and above,Gillnet,468689.9760468155,710256576,.00065988826,.0048326519,.0043545254,1.9467343,7.0057716,2134.1362,35
2003,50 to < 75',Longline,2228278.138618469,710256576,.0031372863,.018084563,.098425649,1.9467343,7.0057716,2134.1362,35
2003,30 to < 50,Gillnet,46722349.71597457,710256576,.065782353,.17902033,43.273182,1.9467343,7.0057716,2134.1362,35
2003,Less than 30',Clam Dredge,75780.64585113525,710256576,.00010669474,.00097578089,.00011383768,1.9467343,7.0057716,2134.1362,35
2003,Less than 30',Gillnet,469993.5601843745,710256576,.00066172361,.0048442553,.0043787812,1.9467343,7.0057716,2134.1362,35
2003,30 to < 50,Other Dredge,39694.01371765137,710256576,.000055886867,.00054725434,.00003123342,1.9467343,7.0057716,2134.1362,35
2003,75 and above,Hand,93165.81096486747,710256576,.00013117206,.0011725471,.00017206107,1.9467343,7.0057716,2134.1362,35
2003,30 to < 50,Scallop Dredge,7735824.771242738,710256576,.010891592,.049227428,1.1862677,1.9467343,7.0057716,2134.1362,35
2003,75 and above,OTH,359508.9817687571,710256576,.00050616777,.0038411261,.0025620582,1.9467343,7.0057716,2134.1362,35
2003,Less than 30',Bottom Trawl,94237.88800752163,710256576,.00013268147,.0011845217,.00017604372,1.9467343,7.0057716,2134.1362,35
2003,30 to < 50,Longline,2046949.686224878,710256576,.0028819863,.016857533,.083058454,1.9467343,7.0057716,2134.1362,35
2003,50 to < 75',Scallop Dredge,68271163.5877018,710256576,.096121833,.22513068,92.394066,1.9467343,7.0057716,2134.1362,35
2003,Less than 30',Scallop Dredge,5476.178384304047,710256576,7.7101413e-06,.000090771297,5.9446279e-07,1.9467343,7.0057716,2134.1362,35
2003,Less than 30',Pot,305831.5063297749,710256576,.00043059301,.0033372452,.0018541034,1.9467343,7.0057716,2134.1362,35
2003,30 to < 50,OTH,1884757.954011083,710256576,.0026536298,.015740871,.070417508,1.9467343,7.0057716,2134.1362,35
2003,75 and above,Clam Dredge,3016756.875579834,710256576,.0042474186,.023197038,.18040565,1.9467343,7.0057716,2134.1362,35
2003,75 and above,Scallop Dredge,271210475.8005587,710256576,.3818486,.36761752,1458.0836,1.9467343,7.0057716,2134.1362,35
2003,50 to < 75',Pot,4806515.233875006,710256576,.0067672944,.033807062,.45796272,1.9467343,7.0057716,2134.1362,35
2003,75 and above,Longline,1869604.011835098,710256576,.0026322939,.015635561,.069289707,1.9467343,7.0057716,2134.1362,35
2003,50 to < 75',Gillnet,8412519.001961917,710256576,.011844338,.052540362,1.4028834,1.9467343,7.0057716,2134.1362,35
2003,75 and above,Pot,8950007.172382116,710256576,.012601091,.055116817,1.5878749,1.9467343,7.0057716,2134.1362,35
2003,50 to < 75',Hand,15636.3549041748,710256576,.00002201508,.00023608493,4.8466372e-06,1.9467343,7.0057716,2134.1362,35
2004,Less than 30',Pot,274971.2344642878,810975360,.00033906239,.00270888,.0011496331,1.8590372,6.4175549,2466.1892,32
2004,50 to < 75',Scallop Dredge,86938955.38279,810975360,.10720295,.23938757,114.92474,1.8590372,6.4175549,2466.1892,32
2004,75 and above,Bottom Trawl,101043739.4397931,810975360,.12459533,.25949273,155.23996,1.8590372,6.4175549,2466.1892,32
2004,Less than 30',Hand,821996.4213013053,810975360,.0010135899,.0069879494,.010273645,1.8590372,6.4175549,2466.1892,32
2004,30 to < 50,Hand,1429418.910137624,810975360,.0017625922,.011176544,.031067314,1.8590372,6.4175549,2466.1892,32
2004,30 to < 50,OTH,814415.9544048309,810975360,.0010042426,.0069328104,.010085031,1.8590372,6.4175549,2466.1892,32
2004,50 to < 75',Hand,21851.67837619781,810975360,.000026944936,.00028350693,7.2602957e-06,1.8590372,6.4175549,2466.1892,32
2004,30 to < 50,Gillnet,40423257.68012724,810975360,.049845234,.1494775,24.845472,1.8590372,6.4175549,2466.1892,32
2004,50 to < 75',Pot,1072912.36101824,810975360,.0013229901,.0087685939,.017503027,1.8590372,6.4175549,2466.1892,32
2004,30 to < 50,Bottom Trawl,21585707.42211825,810975360,.02661697,.096518621,7.084631,1.8590372,6.4175549,2466.1892,32
2004,75 and above,Scallop Dredge,355397698.9372376,810975360,.4382349,.36154389,1920.4983,1.8590372,6.4175549,2466.1892,32
2004,50 to < 75',Longline,3466958.933675289,810975360,.0042750486,.023320219,.1827604,1.8590372,6.4175549,2466.1892,32
2004,30 to < 50,Pot,18898030.65625009,810975360,.023302842,.087599576,5.4302244,1.8590372,6.4175549,2466.1892,32
2004,75 and above,Midwater Trawl,3346562.298440576,810975360,.0041265893,.02265623,.17028739,1.8590372,6.4175549,2466.1892,32
2004,75 and above,OTH,311373.9604384303,810975360,.00038394995,.0030197657,.0014741757,1.8590372,6.4175549,2466.1892,32
2004,30 to < 50,Other Dredge,6982.712677001953,810975360,8.6102646e-06,.00010041769,7.4136653e-07,1.8590372,6.4175549,2466.1892,32
2004,75 and above,Gillnet,512127.0312418342,810975360,.0006314952,.0046524904,.0039878618,1.8590372,6.4175549,2466.1892,32
2004,50 to < 75',Gillnet,6370413.974579677,810975360,.0078552496,.038071044,.61704946,1.8590372,6.4175549,2466.1892,32
2004,75 and above,Hand,65822.21326339245,810975360,.00008116426,.00076448906,.000065876375,1.8590372,6.4175549,2466.1892,32
2004,Less than 30',Bottom Trawl,28632.5389957428,810975360,.000035306301,.00036194074,.000012465349,1.8590372,6.4175549,2466.1892,32
2004,30 to < 50,Longline,4501143.294320673,810975360,.0055502835,.028827652,.30805647,1.8590372,6.4175549,2466.1892,32
2004,75 and above,Longline,1072940.160808325,810975360,.0013230244,.0087687876,.017503936,1.8590372,6.4175549,2466.1892,32
2004,75 and above,Pot,12294201.46482682,810975360,.015159772,.063505948,2.2981868,1.8590372,6.4175549,2466.1892,32
2004,Less than 30',Gillnet,294424.306908384,810975360,.00036304962,.0028757055,.0013180503,1.8590372,6.4175549,2466.1892,32
2004,30 to < 50,Clam Dredge,347813.7309875488,810975360,.00042888324,.0033257003,.0018394083,1.8590372,6.4175549,2466.1892,32
2004,50 to < 75',Purse Seine,355820.3767585456,810975360,.00043875608,.0033922719,.0019250689,1.8590372,6.4175549,2466.1892,32
2004,30 to < 50,Scallop Dredge,14656736.67920092,810975360,.018072974,.072532944,3.2663238,1.8590372,6.4175549,2466.1892,32
2004,Less than 30',Longline,249558.5858288407,810975360,.00030772647,.0024883684,.00094695581,1.8590372,6.4175549,2466.1892,32
2004,Less than 30',OTH,1892.7314453125,810975360,2.3338951e-06,.000030265886,5.4470661e-08,1.8590372,6.4175549,2466.1892,32
2004,50 to < 75',OTH,655063.2435485721,810975360,.00080774742,.0057521802,.0065245591,1.8590372,6.4175549,2466.1892,32
2004,50 to < 75',Bottom Trawl,122834779.5744869,810975360,.15146549,.28587559,229.41795,1.8590372,6.4175549,2466.1892,32
2004,75 and above,Clam Dredge,10879170.74683684,810975360,.013414921,.057836927,1.7996011,1.8590372,6.4175549,2466.1892,32
2005,30 to < 50,Scallop Dredge,33867200.30615151,953152704,.035531767,.11858117,12.625065,1.9144441,6.7831669,2371.2861,31
2005,50 to < 75',Longline,1435153.076608181,953152704,.0015056906,.0097847357,.022671042,1.9144441,6.7831669,2371.2861,31
2005,75 and above,Bottom Trawl,100098420.3852554,953152704,.10501824,.23667134,110.28831,1.9144441,6.7831669,2371.2861,31
2005,30 to < 50,Pot,16343956.20510467,953152704,.01714726,.069719337,2.9402852,1.9144441,6.7831669,2371.2861,31
2005,Less than 30',Hand,558618.8112872243,953152704,.00058607484,.0043616057,.0034348371,1.9144441,6.7831669,2371.2861,31
2005,75 and above,Clam Dredge,37566658.83442974,953152704,.039413054,.12744835,15.533888,1.9144441,6.7831669,2371.2861,31
2005,50 to < 75',Scallop Dredge,125751591.2968322,953152704,.13193226,.2672244,174.0612,1.9144441,6.7831669,2371.2861,31
2005,Less than 30',Bottom Trawl,79237.9339966774,953152704,.000083132465,.00078103575,.000069110065,1.9144441,6.7831669,2371.2861,31
2005,30 to < 50,OTH,113542.4634902477,953152704,.00011912305,.0010763189,.00014190302,1.9144441,6.7831669,2371.2861,31
2005,30 to < 50,Bottom Trawl,23964771.21986875,953152704,.025142636,.092605114,6.3215218,1.9144441,6.7831669,2371.2861,31
2005,30 to < 50,Clam Dredge,554620.3948822021,953152704,.00058187987,.0043345666,.0033858418,1.9144441,6.7831669,2371.2861,31
2005,75 and above,Scallop Dredge,413036878.5374368,953152704,.43333757,.36237344,1877.8145,1.9144441,6.7831669,2371.2861,31
2005,50 to < 75',Pot,3337802.372097075,953152704,.0035018548,.019801106,.12262987,1.9144441,6.7831669,2371.2861,31
2005,75 and above,Hand,33312.75373268127,953152704,.00003495007,.0003586433,.000012215074,1.9144441,6.7831669,2371.2861,31
2005,Less than 30',Gillnet,135044.750585407,953152704,.00014168218,.0012555767,.00020073839,1.9144441,6.7831669,2371.2861,31
2005,75 and above,Gillnet,445781.2463210821,953152704,.00046769131,.0035861176,.0021873517,1.9144441,6.7831669,2371.2861,31
2005,50 to < 75',Clam Dredge,2754902.217605591,953152704,.0028903051,.016897861,.083538637,1.9144441,6.7831669,2371.2861,31
2005,75 and above,OTH,474082.1948499531,953152704,.00049738324,.0037831713,.0024739008,1.9144441,6.7831669,2371.2861,31
2005,Less than 30',Pot,958415.6527333558,953152704,.0010055216,.0069403606,.010110738,1.9144441,6.7831669,2371.2861,31
2005,75 and above,Midwater Trawl,4957962.772666931,953152704,.0052016457,.027354311,.27057117,1.9144441,6.7831669,2371.2861,31
2005,50 to < 75',Bottom Trawl,115265850.1179935,953152704,.12093115,.25547114,146.24342,1.9144441,6.7831669,2371.2861,31
2005,50 to < 75',OTH,110323.7061459422,953152704,.0001157461,.0010491356,.0001339716,1.9144441,6.7831669,2371.2861,31
2005,30 to < 50,Purse Seine,339690.1127204895,953152704,.00035638583,.0028295242,.0012701086,1.9144441,6.7831669,2371.2861,31
2005,30 to < 50,Longline,4092289.545355082,953152704,.004293425,.023402045,.18433498,1.9144441,6.7831669,2371.2861,31
2005,30 to < 50,Gillnet,45750129.33090959,953152704,.047998741,.14575204,23.038792,1.9144441,6.7831669,2371.2861,31
2005,30 to < 50,Hand,754175.7819261551,953152704,.00079124339,.0056509851,.0062606609,1.9144441,6.7831669,2371.2861,31
2005,75 and above,Longline,335735.0777072906,953152704,.00035223641,.0028007049,.0012407049,1.9144441,6.7831669,2371.2861,31
2005,75 and above,Purse Seine,3233447.870540619,953152704,.0033923713,.01928979,.11508183,1.9144441,6.7831669,2371.2861,31
2005,75 and above,Pot,9693916.701093197,953152704,.010170371,.046664476,1.0343645,1.9144441,6.7831669,2371.2861,31
2005,Less than 30',Longline,7331.018817305565,953152704,7.6913375e-06,.000090568697,5.9156673e-07,1.9144441,6.7831669,2371.2861,31
2005,50 to < 75',Gillnet,7101850.222940207,953152704,.0074509052,.036505111,.55515987,1.9144441,6.7831669,2371.2861,31
2006,30 to < 50,Pot,22165143.732266,818501120,.027080163,.097731061,7.3333526,1.9754921,7.2101669,2244.4985,32
2006,30 to < 50,Gillnet,38990918.93872385,818501120,.047636978,.14501391,22.692818,1.9754921,7.2101669,2244.4985,32
2006,50 to < 75',Pot,3844507.172784925,818501120,.004697009,.025179863,.22061893,1.9754921,7.2101669,2244.4985,32
2006,Less than 30',Gillnet,108656.194545567,818501120,.00013275021,.0011850666,.00017622618,1.9754921,7.2101669,2244.4985,32
2006,75 and above,Longline,528964.680886507,818501120,.00064626016,.0047463337,.0041765221,1.9754921,7.2101669,2244.4985,32
2006,30 to < 50,Clam Dredge,1371957.138591766,818501120,.0016761824,.010712878,.028095873,1.9754921,7.2101669,2244.4985,32
2006,50 to < 75',Gillnet,4880828.512879848,818501120,.0059631299,.030544104,.35558918,1.9754921,7.2101669,2244.4985,32
2006,30 to < 50,Hand,905480.6829481125,818501120,.0011062669,.0075300974,.012238264,1.9754921,7.2101669,2244.4985,32
2006,75 and above,Pot,7583422.149206161,818501120,.0092650112,.043374244,.85840434,1.9754921,7.2101669,2244.4985,32
2006,50 to < 75',Bottom Trawl,100538579.7014948,818501120,.12283255,.25757167,150.87836,1.9754921,7.2101669,2244.4985,32
2006,75 and above,Bottom Trawl,85861874.85555504,818501120,.10490135,.23652473,110.04294,1.9754921,7.2101669,2244.4985,32
2006,30 to < 50,Longline,3340899.4596809,818501120,.0040817289,.022454549,.1666051,1.9754921,7.2101669,2244.4985,32
2006,50 to < 75',Longline,2023215.0963974,818501120,.0024718537,.014838011,.06110061,1.9754921,7.2101669,2244.4985,32
2006,75 and above,Clam Dredge,39273632.99398708,818501120,.04798238,.14571872,23.023088,1.9754921,7.2101669,2244.4985,32
2006,50 to < 75',Scallop Dredge,103783607.3383926,818501120,.12679715,.26185727,160.77518,1.9754921,7.2101669,2244.4985,32
2006,75 and above,OTH,848233.2613085406,818501120,.0010363251,.0071217031,.010739697,1.9754921,7.2101669,2244.4985,32
2006,75 and above,Midwater Trawl,6138067.135356903,818501120,.0074991556,.036693104,.56237334,1.9754921,7.2101669,2244.4985,32
2006,Less than 30',Longline,361.2434787750244,818501120,4.4134757e-07,6.4584301e-06,1.9478767e-09,1.9754921,7.2101669,2244.4985,32
2006,30 to < 50,Scallop Dredge,25080617.9549464,818501120,.030642129,.10679945,9.3894014,1.9754921,7.2101669,2244.4985,32
2006,50 to < 75',OTH,1038555.364863098,818501120,.0012688503,.0084627802,.016099811,1.9754921,7.2101669,2244.4985,32
2006,30 to < 50,Other Dredge,27519.72540211678,818501120,.000033622098,.00034631861,.000011304455,1.9754921,7.2101669,2244.4985,32
2006,30 to < 50,Purse Seine,376550.4920654297,818501120,.00046004885,.0035350972,.0021164494,1.9754921,7.2101669,2244.4985,32
2006,75 and above,Scallop Dredge,342530094.6489153,818501120,.41848457,.3645483,1751.2933,1.9754921,7.2101669,2244.4985,32
2006,75 and above,Hand,105108.8146073818,818501120,.00012841621,.0011506393,.00016490724,1.9754921,7.2101669,2244.4985,32
2006,50 to < 75',Clam Dredge,2817859.441257477,818501120,.0034427068,.019525303,.1185223,1.9754921,7.2101669,2244.4985,32
2006,50 to < 75',Hand,14312.56483459473,818501120,.000017486311,.00019154666,3.0577107e-06,1.9754921,7.2101669,2244.4985,32
2006,Less than 30',Pot,963684.9846251011,818501120,.0011773778,.0079407841,.013862184,1.9754921,7.2101669,2244.4985,32
2006,75 and above,Gillnet,694756.6948950887,818501120,.00084881583,.006002544,.0072048833,1.9754921,7.2101669,2244.4985,32
2006,Less than 30',Hand,590353.2682336271,818501120,.00072126143,.0052179722,.0052021807,1.9754921,7.2101669,2244.4985,32
2006,30 to < 50,Bottom Trawl,21050781.54668929,818501120,.025718696,.09414424,6.6145134,1.9754921,7.2101669,2244.4985,32
2006,75 and above,Purse Seine,894339.5902194977,818501120,.0010926554,.0074509745,.011938957,1.9754921,7.2101669,2244.4985,32
2006,Less than 30',Bottom Trawl,128212.7588016987,818501120,.00015664335,.0013724368,.0002453714,1.9754921,7.2101669,2244.4985,32
2007,Less than 30',Gillnet,97038.27525258064,801387520,.00012108783,.0010920905,.00014662264,1.8922184,6.634069,2495.6504,30
2007,Less than 30',Longline,7542.395079374313,801387520,9.4116704e-06,.00010892654,8.8579537e-07,1.8922184,6.634069,2495.6504,30
2007,50 to < 75',Clam Dredge,2858905.240825653,801387520,.0035674442,.020105779,.12726659,1.8922184,6.634069,2495.6504,30
2007,30 to < 50,Clam Dredge,1270222.783835411,801387520,.0015850294,.010218926,.025123183,1.8922184,6.634069,2495.6504,30
2007,50 to < 75',Bottom Trawl,88964758.43300517,801387520,.11101341,.24401905,123.23976,1.8922184,6.634069,2495.6504,30
2007,Less than 30',Hand,467718.9318337142,801387520,.0005836364,.0043458925,.0034063144,1.8922184,6.634069,2495.6504,30
2007,30 to < 50,Longline,3099589.845181629,801387520,.0038677789,.021485802,.14959714,1.8922184,6.634069,2495.6504,30
2007,50 to < 75',OTH,933347.0162238479,801387520,.0011646638,.0078676799,.013564418,1.8922184,6.634069,2495.6504,30
2007,30 to < 50,Hand,805087.9121599793,801387520,.0010046174,.0069350232,.010092562,1.8922184,6.634069,2495.6504,30
2007,50 to < 75',Scallop Dredge,111803256.3496376,801387520,.13951211,.27478358,194.63628,1.8922184,6.634069,2495.6504,30
2007,30 to < 50,Other Dredge,35232.48358154297,801387520,.000043964352,.00044105615,.000019328641,1.8922184,6.634069,2495.6504,30
2007,75 and above,Gillnet,961175.1857786775,801387520,.0011993888,.0080670211,.014385334,1.8922184,6.634069,2495.6504,30
2007,Less than 30',Bottom Trawl,209591.6909263432,801387520,.00026153601,.0021573945,.00068401085,1.8922184,6.634069,2495.6504,30
2007,30 to < 50,Bottom Trawl,18210153.3542576,801387520,.02272328,.085993193,5.1634746,1.8922184,6.634069,2495.6504,30
2007,75 and above,Bottom Trawl,71411940.16984433,801387520,.089110374,.21545815,79.406586,1.8922184,6.634069,2495.6504,30
2007,50 to < 75',Gillnet,3968502.507211886,801387520,.0049520391,.026285205,.24522692,1.8922184,6.634069,2495.6504,30
2007,75 and above,Purse Seine,3428196.482429504,801387520,.0042778263,.023332592,.18299797,1.8922184,6.634069,2495.6504,30
2007,75 and above,Pot,4507565.386840463,801387520,.0056247013,.029139256,.31637263,1.8922184,6.634069,2495.6504,30
2007,30 to < 50,Pot,18373040.45300594,801387520,.022926537,.08655823,5.2562613,1.8922184,6.634069,2495.6504,30
2007,50 to < 75',Longline,406411.1575698853,801387520,.00050713436,.0038474938,.0025718526,1.8922184,6.634069,2495.6504,30
2007,50 to < 75',Pot,2686631.235128917,801387520,.0033524744,.019102588,.11239085,1.8922184,6.634069,2495.6504,30
2007,75 and above,Hand,155395.9942760468,801387520,.00019390868,.0016575553,.00037600577,1.8922184,6.634069,2495.6504,30
2007,30 to < 50,Scallop Dredge,17073115.59096754,801387520,.021304443,.081997387,4.5387931,1.8922184,6.634069,2495.6504,30
2007,75 and above,Clam Dredge,35769142.40969181,801387520,.044634014,.13877872,19.921953,1.8922184,6.634069,2495.6504,30
2007,30 to < 50,Gillnet,42139408.97193951,801387520,.052583061,.15487611,27.649784,1.8922184,6.634069,2495.6504,30
2007,75 and above,Longline,618267.2795853615,801387520,.00077149604,.0055294503,.0059520612,1.8922184,6.634069,2495.6504,30
2007,Less than 30',Pot,740078.2554063201,801387520,.00092349609,.0064527849,.0085284505,1.8922184,6.634069,2495.6504,30
2007,75 and above,Midwater Trawl,8623813.436398506,801387520,.010761103,.048767351,1.1580133,1.8922184,6.634069,2495.6504,30
2007,75 and above,OTH,385599.8773614168,801387520,.00048116531,.0036757661,.0023152004,1.8922184,6.634069,2495.6504,30
2007,75 and above,Scallop Dredge,361376776.0483164,801387520,.45093885,.35913831,2033.4585,1.8922184,6.634069,2495.6504,30
2008,30 to < 50,Clam Dredge,545108.2012190819,728370432,.00074839417,.0053866273,.0056009386,1.9206473,6.8253751,2440.6641,31
2008,50 to < 75',Clam Dredge,3042005.219941139,728370432,.0041764537,.022879835,.17442766,1.9206473,6.8253751,2440.6641,31
2008,50 to < 75',OTH,3500561.389332786,728370432,.004806018,.025653979,.23097809,1.9206473,6.8253751,2440.6641,31
2008,50 to < 75',Gillnet,3708624.099185586,728370432,.0050916732,.026884792,.25925136,1.9206473,6.8253751,2440.6641,31
2008,Less than 30',Bottom Trawl,77654.89408814907,728370432,.00010661456,.00097512774,.00011366665,1.9206473,6.8253751,2440.6641,31
2008,50 to < 75',Bottom Trawl,90892726.43302478,728370432,.12478915,.25970241,155.72331,1.9206473,6.8253751,2440.6641,31
2008,Less than 30',Longline,28075.07442569733,728370432,.000038545051,.00039175968,.00001485721,1.9206473,6.8253751,2440.6641,31
2008,Less than 30',Pot,872321.5432080328,728370432,.0011976345,.008056975,.014343284,1.9206473,6.8253751,2440.6641,31
2008,Less than 30',Hand,455899.9916914701,728370432,.00062591775,.004616952,.0039177304,1.9206473,6.8253751,2440.6641,31
2008,75 and above,Scallop Dredge,324292677.9274847,728370432,.44523042,.36026412,1982.3013,1.9206473,6.8253751,2440.6641,31
2008,30 to < 50,Scallop Dredge,15359384.88613313,728370432,.021087326,.081377745,4.446753,1.9206473,6.8253751,2440.6641,31
2008,30 to < 50,Hand,548578.5938617885,728370432,.00075315882,.0054161418,.0056724823,1.9206473,6.8253751,2440.6641,31
2008,30 to < 50,OTH,214322.236105442,728370432,.00029424895,.002392563,.00086582446,1.9206473,6.8253751,2440.6641,31
2008,30 to < 50,Pot,19193857.49562673,728370432,.02635178,.095820852,6.9441628,1.9206473,6.8253751,2440.6641,31
2008,75 and above,Bottom Trawl,63519729.56131935,728370432,.087208003,.21274036,76.052361,1.9206473,6.8253751,2440.6641,31
2008,30 to < 50,Gillnet,41482691.81857539,728370432,.056952741,.16319999,32.436146,1.9206473,6.8253751,2440.6641,31
2008,75 and above,Other Dredge,1442863.091649532,728370432,.0019809469,.01232977,.039241504,1.9206473,6.8253751,2440.6641,31
2008,75 and above,Gillnet,761.9431762695313,728370432,1.0460930e-06,.000014405169,1.0943105e-08,1.9206473,6.8253751,2440.6641,31
2008,50 to < 75',Pot,2413545.769723117,728370432,.0033136241,.018919842,.10980105,1.9206473,6.8253751,2440.6641,31
2008,75 and above,OTH,3618860.672488939,728370432,.0049684346,.026355809,.24685343,1.9206473,6.8253751,2440.6641,31
2008,75 and above,Longline,446808.8698223829,728370432,.00061343634,.0045372415,.0037630415,1.9206473,6.8253751,2440.6641,31
2008,75 and above,Clam Dredge,24139154.98090887,728370432,.033141315,.11291162,10.983468,1.9206473,6.8253751,2440.6641,31
2008,30 to < 50,Bottom Trawl,18295706.76780625,728370432,.025118684,.09254083,6.3094831,1.9206473,6.8253751,2440.6641,31
2008,Less than 30',Gillnet,11255.60584759712,728370432,.000015453134,.00017118515,2.3879934e-06,1.9206473,6.8253751,2440.6641,31
2008,75 and above,Pot,4636320.646664143,728370432,.0063653332,.032188781,.40517467,1.9206473,6.8253751,2440.6641,31
2008,75 and above,Hand,9369.690862178802,728370432,.000012863909,.00014486157,1.6548014e-06,1.9206473,6.8253751,2440.6641,31
2008,30 to < 50,Other Dredge,69626.58142280579,728370432,.000095592266,.00088474643,.00009137881,1.9206473,6.8253751,2440.6641,31
2008,75 and above,Midwater Trawl,10415711.67278576,728370432,.014300019,.060739253,2.0449057,1.9206473,6.8253751,2440.6641,31
2008,50 to < 75',Scallop Dredge,92660167.52415311,728370432,.12721571,.2623024,161.83838,1.9206473,6.8253751,2440.6641,31
2008,30 to < 50,Longline,2067221.250910893,728370432,.0028381455,.016644601,.0805507,1.9206473,6.8253751,2440.6641,31
2008,50 to < 75',Longline,408856.3198177814,728370432,.00056133018,.0042016692,.0031509157,1.9206473,6.8253751,2440.6641,31
2009,Less than 30',Longline,82850.65892887115,719716928,.00011511562,.0010440495,.00013251606,1.8711795,6.4959536,2635.2798,30
2009,30 to < 50,Bottom Trawl,16281325.94733908,719716928,.022621846,.085710533,5.1174793,1.8711795,6.4959536,2635.2798,30
